date_releve,reference,marque,modele,finition,titre,condition,apport,energie,transmission,km,prix_mensuel,url
2026-07-21T11:18:00,ves00445408,peugeot,5008-iii,hybrid-145-ch-e-dcs6-allure,PEUGEOT 5008 III Hybrid 145 ch e-DCS6 Allure,occasion,SANS APPORT,Hybride,Automatique,7841,404,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/5008-iii/hybrid-145-ch-e-dcs6-allure-ves00445408?apport=sans
2026-07-21T11:18:00,ves00410437,dacia,duster-iii,hybrid-140-journey,SANS APPORT DACIA Duster III Hybrid 140 Journey,,,Hybride,Automatique,10,405,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/duster-iii/hybrid-140-journey-ves00410437?apport=sans
2026-07-21T11:18:00,ves00456381,toyota,yaris-cross,130h-2wd-design,SANS APPORT TOYOTA Yaris Cross 130h 2WD Design,,,Hybride,Automatique,10,405,https://auto-dispo.cic-leasing.fr/leasing-voiture/toyota/yaris-cross/130h-2wd-design-ves00456381?apport=sans
2026-07-21T11:18:00,ves00411029,hyundai,kona-ii-hybrid,hybrid-129-creative,SANS APPORT HYUNDAI Kona II Hybrid Hybrid 129 Creative,,,Hybride,Automatique,10,405,https://auto-dispo.cic-leasing.fr/leasing-voiture/hyundai/kona-ii-hybrid/hybrid-129-creative-ves00411029?apport=sans
2026-07-21T11:18:00,ves00452633,peugeot,5008-iii,hybrid-145-ch-e-dcs6-gt,PEUGEOT 5008 III Hybrid 145 ch e-DCS6 GT,occasion,SANS APPORT,Hybride,Automatique,1867,405,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/5008-iii/hybrid-145-ch-e-dcs6-gt-ves00452633?apport=sans
2026-07-21T11:18:00,ves00452319,peugeot,5008-iii,hybrid-145-ch-e-dcs6-gt,PEUGEOT 5008 III Hybrid 145 ch e-DCS6 GT,occasion,SANS APPORT,Hybride,Automatique,2003,405,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/5008-iii/hybrid-145-ch-e-dcs6-gt-ves00452319?apport=sans
2026-07-21T11:18:00,ves00452935,peugeot,5008-iii,hybrid-145-ch-e-dcs6-gt,PEUGEOT 5008 III Hybrid 145 ch e-DCS6 GT,occasion,SANS APPORT,Hybride,Automatique,2040,405,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/5008-iii/hybrid-145-ch-e-dcs6-gt-ves00452935?apport=sans
2026-07-21T11:18:00,ves00452197,peugeot,5008-iii,hybrid-145-ch-e-dcs6-gt,PEUGEOT 5008 III Hybrid 145 ch e-DCS6 GT,occasion,SANS APPORT,Hybride,Automatique,1960,405,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/5008-iii/hybrid-145-ch-e-dcs6-gt-ves00452197?apport=sans
2026-07-21T11:18:00,ves00453595,peugeot,5008-iii,hybrid-145-ch-e-dcs6-gt,PEUGEOT 5008 III Hybrid 145 ch e-DCS6 GT,occasion,SANS APPORT,Hybride,Automatique,2158,405,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/5008-iii/hybrid-145-ch-e-dcs6-gt-ves00453595?apport=sans
2026-07-21T11:18:00,ves00456955,renault,symbioz,e-tech-full-hybrid-145-iconic,RENAULT Symbioz E-Tech full hybrid 145 Iconic,occasion,SANS APPORT,Hybride,Automatique,23529,405,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/symbioz/e-tech-full-hybrid-145-iconic-ves00456955?apport=sans
2026-07-21T11:18:00,ves00454784,peugeot,3008-iii,hybrid-145-e-dcs6-gt,PEUGEOT 3008 III Hybrid 145 e-DCS6 GT,occasion,SANS APPORT,Hybride,Automatique,14645,406,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/3008-iii/hybrid-145-e-dcs6-gt-ves00454784?apport=sans
2026-07-21T11:18:00,ves00446090,ds,ds4-ii,bluehdi-130-eat8-etoile-alcantara,DS DS4 II BlueHDi 130 EAT8 Etoile - Alcantara,occasion,SANS APPORT,Diesel,Automatique,12403,406,https://auto-dispo.cic-leasing.fr/leasing-voiture/ds/ds4-ii/bluehdi-130-eat8-etoile-alcantara-ves00446090?apport=sans
2026-07-21T11:18:00,ves00411719,hyundai,kona-ii-hybrid,hybrid-129-creative,SANS APPORT HYUNDAI Kona II Hybrid Hybrid 129 Creative,,,Hybride,Automatique,10,406,https://auto-dispo.cic-leasing.fr/leasing-voiture/hyundai/kona-ii-hybrid/hybrid-129-creative-ves00411719?apport=sans
2026-07-21T11:18:00,ves00457026,peugeot,3008-iii,hybrid-145-e-dcs6-gt,PEUGEOT 3008 III Hybrid 145 e-DCS6 GT,occasion,SANS APPORT,Hybride,Automatique,18432,406,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/3008-iii/hybrid-145-e-dcs6-gt-ves00457026?apport=sans
2026-07-21T11:18:00,ves00456376,peugeot,5008-iii,hybrid-145-ch-e-dcs6-gt,PEUGEOT 5008 III Hybrid 145 ch e-DCS6 GT,occasion,SANS APPORT,Hybride,Automatique,10820,406,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/5008-iii/hybrid-145-ch-e-dcs6-gt-ves00456376?apport=sans
2026-07-21T11:18:00,ves00455401,dacia,duster-iii,hybrid-155-journey,SANS APPORT DACIA Duster III Hybrid 155 Journey,,,Hybride,Automatique,10,406,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/duster-iii/hybrid-155-journey-ves00455401?apport=sans
2026-07-21T11:18:00,ves00456705,peugeot,5008-iii,hybrid-145-ch-e-dcs6-gt,PEUGEOT 5008 III Hybrid 145 ch e-DCS6 GT,occasion,SANS APPORT,Hybride,Automatique,21413,406,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/5008-iii/hybrid-145-ch-e-dcs6-gt-ves00456705?apport=sans
2026-07-21T11:18:00,ves00410586,citroen,c4,hybride-145-ch-e-dcs6-business,SANS APPORT CITROEN C4,,,Hybride,Automatique,10,406,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c4/hybride-145-ch-e-dcs6-business-ves00410586?apport=sans
2026-07-21T11:18:00,ves00443319,peugeot,3008-iii,hybrid-145-e-dcs6-gt,PEUGEOT 3008 III Hybrid 145 e-DCS6 GT,occasion,SANS APPORT,Hybride,Automatique,28744,406,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/3008-iii/hybrid-145-e-dcs6-gt-ves00443319?apport=sans
2026-07-21T11:18:00,ves00445553,toyota,yaris-cross,130h-2wd-design,SANS APPORT TOYOTA Yaris Cross 130h 2WD Design,,,Hybride,Automatique,10,407,https://auto-dispo.cic-leasing.fr/leasing-voiture/toyota/yaris-cross/130h-2wd-design-ves00445553?apport=sans
2026-07-21T11:18:00,ves00447185,peugeot,5008-iii,hybrid-145-ch-e-dcs6-gt,PEUGEOT 5008 III Hybrid 145 ch e-DCS6 GT,occasion,SANS APPORT,Hybride,Automatique,16851,407,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/5008-iii/hybrid-145-ch-e-dcs6-gt-ves00447185?apport=sans
2026-07-21T11:18:00,ves00445552,toyota,yaris-cross,130h-2wd-design,SANS APPORT TOYOTA Yaris Cross 130h 2WD Design,,,Hybride,Automatique,10,407,https://auto-dispo.cic-leasing.fr/leasing-voiture/toyota/yaris-cross/130h-2wd-design-ves00445552?apport=sans
2026-07-21T11:18:00,ves00434797,ds,ds4-ii,bluehdi-130-eat8-etoile-cuir-nappa,DS DS4 II BlueHDi 130 EAT8 Etoile - Cuir Nappa,occasion,SANS APPORT,Diesel,Automatique,22668,408,https://auto-dispo.cic-leasing.fr/leasing-voiture/ds/ds4-ii/bluehdi-130-eat8-etoile-cuir-nappa-ves00434797?apport=sans
2026-07-21T11:18:00,ves00447024,peugeot,308-sw-iii,sw-bluehdi-130ch-ss-eat8-style,SANS APPORT PEUGEOT 308 SW III SW BlueHDi 130ch S&S EAT8 Style,,,Diesel,Automatique,10,408,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/308-sw-iii/sw-bluehdi-130ch-ss-eat8-style-ves00447024?apport=sans
2026-07-21T11:18:00,ves00438771,dacia,bigster,155-expression,SANS APPORT DACIA Bigster 155 Expression,,,Hybride,Automatique,10,408,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/bigster/155-expression-ves00438771?apport=sans
2026-07-21T11:18:00,ves00445469,peugeot,5008-iii,hybrid-145-ch-e-dcs6-gt,SANS APPORT PEUGEOT 5008 III Hybrid 145 ch e-DCS6 GT,,,Hybride,Automatique,10,408,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/5008-iii/hybrid-145-ch-e-dcs6-gt-ves00445469?apport=sans
2026-07-21T11:18:00,ves00454785,peugeot,3008-iii,hybrid-145-e-dcs6-gt,PEUGEOT 3008 III Hybrid 145 e-DCS6 GT,occasion,SANS APPORT,Hybride,Automatique,18870,408,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/3008-iii/hybrid-145-e-dcs6-gt-ves00454785?apport=sans
2026-07-21T11:18:00,ves00456586,peugeot,2008-ii,hybrid-145-e-dcs6-gt,SANS APPORT PEUGEOT 2008 II Hybrid 145 e-DCS6 GT,,,Hybride,Automatique,10,408,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/hybrid-145-e-dcs6-gt-ves00456586?apport=sans
2026-07-21T11:18:00,ves00444415,alfa-romeo,junior,12-ibrida-145-ch-e-dct6-ti,SANS APPORT ALFA ROMEO Junior 1.2 Ibrida 145 ch e-DCT6 Ti,,,Essence,Automatique,10,408,https://auto-dispo.cic-leasing.fr/leasing-voiture/alfa-romeo/junior/12-ibrida-145-ch-e-dct6-ti-ves00444415?apport=sans
2026-07-21T11:18:00,ves00456704,peugeot,5008-iii,hybrid-145-ch-e-dcs6-gt,PEUGEOT 5008 III Hybrid 145 ch e-DCS6 GT,occasion,SANS APPORT,Hybride,Automatique,21868,408,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/5008-iii/hybrid-145-ch-e-dcs6-gt-ves00456704?apport=sans
2026-07-21T11:18:00,ves00456587,peugeot,2008-ii,hybrid-145-e-dcs6-gt,SANS APPORT PEUGEOT 2008 II Hybrid 145 e-DCS6 GT,,,Hybride,Automatique,10,408,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/hybrid-145-e-dcs6-gt-ves00456587?apport=sans
2026-07-21T11:18:00,ves00455931,dacia,bigster,155-expression,SANS APPORT DACIA Bigster 155 Expression,,,Hybride,Automatique,10,408,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/bigster/155-expression-ves00455931?apport=sans
2026-07-21T11:18:00,ves00454225,citroen,c5-aircross,hybride-145-e-dcs6-max,CITROEN C5 AIRCROSS,occasion,SANS APPORT,Hybride,Automatique,10385,409,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c5-aircross/hybride-145-e-dcs6-max-ves00454225?apport=sans
2026-07-21T11:18:00,ves00448932,peugeot,308-iii,15-bluehdi-130ch-ss-allure-eat8,SANS APPORT PEUGEOT 308 III 1.5 BlueHDi 130ch S&S Allure EAT8,,,Diesel,Automatique,10,409,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/308-iii/15-bluehdi-130ch-ss-allure-eat8-ves00448932?apport=sans
2026-07-21T11:18:00,ves00457143,peugeot,3008-iii,hybrid-145-e-dcs6-gt,PEUGEOT 3008 III Hybrid 145 e-DCS6 GT,occasion,SANS APPORT,Hybride,Automatique,16701,409,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/3008-iii/hybrid-145-e-dcs6-gt-ves00457143?apport=sans
2026-07-21T11:18:00,ves00440088,dacia,bigster,155-expression,SANS APPORT DACIA Bigster 155 Expression,,,Hybride,Automatique,10,410,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/bigster/155-expression-ves00440088?apport=sans
2026-07-21T11:18:00,ves00450247,citroen,c5-aircross,145-ch-e-dcs6-plus,SANS APPORT CITROEN C5 AIRCROSS 145 ch e-DCS6 Plus,,,Essence,Automatique,10,410,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c5-aircross/145-ch-e-dcs6-plus-ves00450247?apport=sans
2026-07-21T11:18:00,ves00404994,dacia,jogger,10-eco-g-100ch-extreme-7-places,SANS APPORT DACIA Jogger 1.0 ECO-G 100ch Extreme 7 places,,,Essence,Manuelle,10,410,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/jogger/10-eco-g-100ch-extreme-7-places-ves00404994?apport=sans
2026-07-21T11:18:00,ves00445455,peugeot,5008-iii,hybrid-145-ch-e-dcs6-gt,SANS APPORT PEUGEOT 5008 III Hybrid 145 ch e-DCS6 GT,,,Hybride,Automatique,10,410,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/5008-iii/hybrid-145-ch-e-dcs6-gt-ves00445455?apport=sans
2026-07-21T11:18:00,ves00456962,renault,symbioz,e-tech-full-hybrid-145-iconic,RENAULT Symbioz E-Tech full hybrid 145 Iconic,occasion,SANS APPORT,Hybride,Automatique,28458,410,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/symbioz/e-tech-full-hybrid-145-iconic-ves00456962?apport=sans
2026-07-21T11:18:00,ves00450371,citroen,c5-aircross,145-ch-e-dcs6-max,SANS APPORT CITROEN C5 AIRCROSS 145 ch e-DCS6 Max,,,Essence,Automatique,10,410,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c5-aircross/145-ch-e-dcs6-max-ves00450371?apport=sans
2026-07-21T11:18:00,ves00447420,nissan,juke-ii,hybrid-143-n-connecta,SANS APPORT NISSAN Juke II HYBRID 143 N-Connecta,,,Hybride,Automatique,100,410,https://auto-dispo.cic-leasing.fr/leasing-voiture/nissan/juke-ii/hybrid-143-n-connecta-ves00447420?apport=sans
2026-07-21T11:18:00,ves00456754,dacia,bigster,155-expression,SANS APPORT DACIA Bigster 155 Expression,,,Hybride,Automatique,10,410,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/bigster/155-expression-ves00456754?apport=sans
2026-07-21T11:18:00,ves00442488,peugeot,3008-iii,hybrid-145-e-dcs6-gt,PEUGEOT 3008 III Hybrid 145 e-DCS6 GT,occasion,SANS APPORT,Hybride,Automatique,20770,411,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/3008-iii/hybrid-145-e-dcs6-gt-ves00442488?apport=sans
2026-07-21T11:18:00,ves00410604,renault,clio-5,blue-dci-100-ch-gsr2-evolution,SANS APPORT RENAULT Clio 5 Blue dCi 100 ch GSR2 Evolution,,,Diesel,Manuelle,10,411,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/clio-5/blue-dci-100-ch-gsr2-evolution-ves00410604?apport=sans
2026-07-21T11:18:00,ves00444430,alfa-romeo,junior,12-ibrida-145-ch-e-dct6-ti,SANS APPORT ALFA ROMEO Junior 1.2 Ibrida 145 ch e-DCT6 Ti,,,Essence,Automatique,10,411,https://auto-dispo.cic-leasing.fr/leasing-voiture/alfa-romeo/junior/12-ibrida-145-ch-e-dct6-ti-ves00444430?apport=sans
2026-07-21T11:18:00,ves00456261,citroen,c5-aircross,hybride-145-e-dcs6-max,CITROEN C5 AIRCROSS,occasion,SANS APPORT,Hybride,Automatique,23365,411,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c5-aircross/hybride-145-e-dcs6-max-ves00456261?apport=sans
2026-07-21T11:18:00,ves00455627,citroen,c5-aircross,145-ch-e-dcs6-max,SANS APPORT CITROEN C5 AIRCROSS 145 ch e-DCS6 Max,,,Essence,Automatique,10,412,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c5-aircross/145-ch-e-dcs6-max-ves00455627?apport=sans
2026-07-21T11:18:00,ves00444293,nissan,juke-ii,hybrid-143-n-connecta,SANS APPORT NISSAN Juke II HYBRID 143 N-Connecta,,,Hybride,Automatique,100,412,https://auto-dispo.cic-leasing.fr/leasing-voiture/nissan/juke-ii/hybrid-143-n-connecta-ves00444293?apport=sans
2026-07-21T11:18:00,ves00451520,renault,captur-ii,e-tech-full-hybrid-160-ch-techno,SANS APPORT RENAULT Captur II E-Tech full hybrid 160 ch Techno,,,Hybride,Automatique,10,412,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/captur-ii/e-tech-full-hybrid-160-ch-techno-ves00451520?apport=sans
2026-07-21T11:18:00,ves00451522,renault,captur-ii,e-tech-full-hybrid-160-ch-techno,SANS APPORT RENAULT Captur II E-Tech full hybrid 160 ch Techno,,,Hybride,Automatique,10,412,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/captur-ii/e-tech-full-hybrid-160-ch-techno-ves00451522?apport=sans
2026-07-21T11:18:00,ves00444232,nissan,juke-ii,hybrid-143-n-connecta,SANS APPORT NISSAN Juke II HYBRID 143 N-Connecta,,,Hybride,Automatique,100,412,https://auto-dispo.cic-leasing.fr/leasing-voiture/nissan/juke-ii/hybrid-143-n-connecta-ves00444232?apport=sans
2026-07-21T11:18:00,ves00456706,peugeot,5008-iii,hybrid-145-ch-e-dcs6-gt,PEUGEOT 5008 III Hybrid 145 ch e-DCS6 GT,occasion,SANS APPORT,Hybride,Automatique,17486,412,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/5008-iii/hybrid-145-ch-e-dcs6-gt-ves00456706?apport=sans
2026-07-21T11:18:00,ves00455652,jeep,avenger,12-turbo-t3-145-ch-bvr6-4xe-the-north-face,SANS APPORT JEEP Avenger 1.2 Turbo T3 145 ch BVR6 4xe The North Face,,,Hybride,Automatique,10,413,https://auto-dispo.cic-leasing.fr/leasing-voiture/jeep/avenger/12-turbo-t3-145-ch-bvr6-4xe-the-north-face-ves00455652?apport=sans
2026-07-21T11:18:00,ves00453131,renault,captur-ii,e-tech-full-hybrid-160-ch-techno,SANS APPORT RENAULT Captur II E-Tech full hybrid 160 ch Techno,,,Hybride,Automatique,10,413,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/captur-ii/e-tech-full-hybrid-160-ch-techno-ves00453131?apport=sans
2026-07-21T11:18:00,ves00455646,citroen,c5-aircross,145-ch-e-dcs6-max,SANS APPORT CITROEN C5 AIRCROSS 145 ch e-DCS6 Max,,,Essence,Automatique,10,413,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c5-aircross/145-ch-e-dcs6-max-ves00455646?apport=sans
2026-07-21T11:18:00,ves00449734,ds,ds4-ii,bluehdi-130-eat8-etoile-cuir-nappa,DS DS4 II BlueHDi 130 EAT8 Etoile - Cuir Nappa,occasion,SANS APPORT,Diesel,Automatique,7277,413,https://auto-dispo.cic-leasing.fr/leasing-voiture/ds/ds4-ii/bluehdi-130-eat8-etoile-cuir-nappa-ves00449734?apport=sans
2026-07-21T11:18:00,ves00442355,peugeot,2008-ii,12-hybrid-136ch-allure-e-dcs6,PEUGEOT 2008 II 1.2 Hybrid 136ch Allure e-DCS6,occasion,SANS APPORT,Hybride,Automatique,1255,413,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/12-hybrid-136ch-allure-e-dcs6-ves00442355?apport=sans
2026-07-21T11:18:00,ves00456753,dacia,bigster,155-expression,SANS APPORT DACIA Bigster 155 Expression,,,Hybride,Automatique,10,413,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/bigster/155-expression-ves00456753?apport=sans
2026-07-21T11:18:00,ves00447950,citroen,c4,hybride-145-ch-e-dcs6-max,SANS APPORT CITROEN C4,,,Hybride,Automatique,10,414,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c4/hybride-145-ch-e-dcs6-max-ves00447950?apport=sans
2026-07-21T11:18:00,ves00456089,renault,symbioz,e-tech-full-hybrid-160-ch-techno,SANS APPORT RENAULT Symbioz E-Tech full hybrid 160 ch Techno,,,Hybride,Automatique,10,414,https://auto-dispo.cic-leasing.fr/leasing-voiture/renault/symbioz/e-tech-full-hybrid-160-ch-techno-ves00456089?apport=sans
2026-07-21T11:18:00,ves00451741,hyundai,tucson-iv,16-t-gdi-239-hybrid-bva6-intuitive,SANS APPORT HYUNDAI Tucson IV 1.6 T-GDI 239 Hybrid BVA6 Intuitive,,,Hybride,Automatique,10,414,https://auto-dispo.cic-leasing.fr/leasing-voiture/hyundai/tucson-iv/16-t-gdi-239-hybrid-bva6-intuitive-ves00451741?apport=sans
2026-07-21T11:18:00,ves00453136,citroen,c5-aircross,hybride-145-e-dcs6-max,CITROEN C5 AIRCROSS,occasion,SANS APPORT,Hybride,Automatique,28060,414,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c5-aircross/hybride-145-e-dcs6-max-ves00453136?apport=sans
2026-07-21T11:18:00,ves00449733,ds,ds4-ii,bluehdi-130-eat8-etoile-cuir-nappa,DS DS4 II BlueHDi 130 EAT8 Etoile - Cuir Nappa,occasion,SANS APPORT,Diesel,Automatique,6404,414,https://auto-dispo.cic-leasing.fr/leasing-voiture/ds/ds4-ii/bluehdi-130-eat8-etoile-cuir-nappa-ves00449733?apport=sans
2026-07-21T11:18:00,ves00455930,dacia,bigster,155-expression,SANS APPORT DACIA Bigster 155 Expression,,,Hybride,Automatique,10,414,https://auto-dispo.cic-leasing.fr/leasing-voiture/dacia/bigster/155-expression-ves00455930?apport=sans
2026-07-21T11:18:00,ves00446884,peugeot,3008-iii,hybrid-145-e-dcs6-gt,PEUGEOT 3008 III Hybrid 145 e-DCS6 GT,occasion,SANS APPORT,Hybride,Automatique,23798,414,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/3008-iii/hybrid-145-e-dcs6-gt-ves00446884?apport=sans
2026-07-21T11:18:00,ves00455419,citroen,c5-aircross,15-bluehdi-130ch-max-boite-automatique,CITROEN C5 AIRCROSS 1.5 BlueHDi 130ch MAX boite automatique,occasion,SANS APPORT,Diesel,Automatique,29541,414,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c5-aircross/15-bluehdi-130ch-max-boite-automatique-ves00455419?apport=sans
2026-07-21T11:18:00,ves00448975,peugeot,308-iii,15-bluehdi-130ch-ss-allure-eat8,SANS APPORT PEUGEOT 308 III 1.5 BlueHDi 130ch S&S Allure EAT8,,,Diesel,Automatique,10,415,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/308-iii/15-bluehdi-130ch-ss-allure-eat8-ves00448975?apport=sans
2026-07-21T11:18:00,ves00425132,peugeot,2008-ii,hybrid-145-e-dcs6-gt,SANS APPORT PEUGEOT 2008 II Hybrid 145 e-DCS6 GT,,,Hybride,Automatique,10,415,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/2008-ii/hybrid-145-e-dcs6-gt-ves00425132?apport=sans
2026-07-21T11:18:00,ves00452699,hyundai,tucson-iv,16-t-gdi-239-hybrid-bva6-intuitive,SANS APPORT HYUNDAI Tucson IV 1.6 T-GDI 239 Hybrid BVA6 Intuitive,,,Hybride,Automatique,10,415,https://auto-dispo.cic-leasing.fr/leasing-voiture/hyundai/tucson-iv/16-t-gdi-239-hybrid-bva6-intuitive-ves00452699?apport=sans
2026-07-21T11:18:00,ves00445964,ds,ds4-ii,bluehdi-130-eat8-etoile-alcantara,DS DS4 II BlueHDi 130 EAT8 Etoile - Alcantara,occasion,SANS APPORT,Diesel,Automatique,5635,415,https://auto-dispo.cic-leasing.fr/leasing-voiture/ds/ds4-ii/bluehdi-130-eat8-etoile-alcantara-ves00445964?apport=sans
2026-07-21T11:18:00,ves00450246,citroen,c5-aircross,145-ch-e-dcs6-plus,SANS APPORT CITROEN C5 AIRCROSS 145 ch e-DCS6 Plus,,,Essence,Automatique,10,415,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c5-aircross/145-ch-e-dcs6-plus-ves00450246?apport=sans
2026-07-21T11:18:00,ves00455648,citroen,c5-aircross,145-ch-e-dcs6-max,SANS APPORT CITROEN C5 AIRCROSS 145 ch e-DCS6 Max,,,Essence,Automatique,10,415,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c5-aircross/145-ch-e-dcs6-max-ves00455648?apport=sans
2026-07-21T11:18:00,ves00456055,peugeot,3008-iii,hybrid-145-e-dcs6-gt,PEUGEOT 3008 III Hybrid 145 e-DCS6 GT,occasion,SANS APPORT,Hybride,Automatique,1326,415,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/3008-iii/hybrid-145-e-dcs6-gt-ves00456055?apport=sans
2026-07-21T11:18:00,ves00455884,peugeot,3008-iii,hybrid-145-e-dcs6-gt,PEUGEOT 3008 III Hybrid 145 e-DCS6 GT,occasion,SANS APPORT,Hybride,Automatique,2415,415,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/3008-iii/hybrid-145-e-dcs6-gt-ves00455884?apport=sans
2026-07-21T11:18:00,ves00454782,peugeot,3008-iii,hybrid-145-e-dcs6-gt,PEUGEOT 3008 III Hybrid 145 e-DCS6 GT,occasion,SANS APPORT,Hybride,Automatique,2420,415,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/3008-iii/hybrid-145-e-dcs6-gt-ves00454782?apport=sans
2026-07-21T11:18:00,ves00429179,audi,audi-a1-sportback,30-tfsi-116ch-s-line,AUDI Audi A1 SportBack 30 TFSI 116ch S line,occasion,SANS APPORT,Essence,Manuelle,11686,415,https://auto-dispo.cic-leasing.fr/leasing-voiture/audi/audi-a1-sportback/30-tfsi-116ch-s-line-ves00429179?apport=sans
2026-07-21T11:18:00,ves00444272,nissan,juke-ii,hybrid-143-n-connecta,SANS APPORT NISSAN Juke II HYBRID 143 N-Connecta,,,Hybride,Automatique,100,415,https://auto-dispo.cic-leasing.fr/leasing-voiture/nissan/juke-ii/hybrid-143-n-connecta-ves00444272?apport=sans
2026-07-21T11:18:00,ves00457027,peugeot,3008-iii,hybrid-145-e-dcs6-gt,PEUGEOT 3008 III Hybrid 145 e-DCS6 GT,occasion,SANS APPORT,Hybride,Automatique,2788,416,https://auto-dispo.cic-leasing.fr/leasing-voiture/peugeot/3008-iii/hybrid-145-e-dcs6-gt-ves00457027?apport=sans
2026-07-21T11:18:00,ves00452569,citroen,c5-aircross,145-ch-e-dcs6-max,SANS APPORT CITROEN C5 AIRCROSS 145 ch e-DCS6 Max,,,Essence,Automatique,10,416,https://auto-dispo.cic-leasing.fr/leasing-voiture/citroen/c5-aircross/145-ch-e-dcs6-max-ves00452569?apport=sans
